"REF_DATE","GEO","DGUID","Supply and disposition","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-02","New Brunswick","2016A000213","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638487","5.1.2","323.9","","","","1"
"2016-02","New Brunswick","2016A000213","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638488","5.2.1","8287.0","","","","1"
"2016-02","New Brunswick","2016A000213","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638489","5.2.2","323.9","","","","1"
"2016-02","New Brunswick","2016A000213","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638490","5.3.1","87081.1","","","","1"
"2016-02","New Brunswick","2016A000213","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638491","5.3.2","3398.1","","","","1"
"2016-02","New Brunswick","2016A000213","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638492","5.4.1","2186.0","","","","1"
"2016-02","New Brunswick","2016A000213","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638493","5.4.2","85.4","","","","1"
"2016-02","New Brunswick","2016A000213","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638494","5.5.1","51958.0","","","","1"
"2016-02","New Brunswick","2016A000213","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638495","5.5.2","2030.9","","","","1"
"2016-02","New Brunswick","2016A000213","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638496","5.6.1","9419.0","","","","1"
"2016-02","New Brunswick","2016A000213","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638497","5.6.2","368.0","","","","1"
"2016-02","New Brunswick","2016A000213","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638498","5.7.1","135399.0","","","","1"
"2016-02","New Brunswick","2016A000213","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638499","5.7.2","5239.8","","","","1"
"2016-02","Quebec","2016A000224","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638500","6.1.1","3903.3","","","","1"
"2016-02","Quebec","2016A000224","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638501","6.1.2","152.3","","","","1"
"2016-02","Quebec","2016A000224","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638502","6.2.1","3963.0","","","","1"
"2016-02","Quebec","2016A000224","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638503","6.2.2","152.3","","","","1"
"2016-02","Quebec","2016A000224","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638504","6.4.1","86692.0","","","","1"
"2016-02","Quebec","2016A000224","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638505","6.4.2","3293.4","","","","1"
"2016-02","Quebec","2016A000224","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638506","6.5.1","289297.0","","","","1"
"2016-02","Quebec","2016A000224","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638507","6.5.2","10964.6","","","","1"
"2016-02","Quebec","2016A000224","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638508","6.6.1","230791.0","","","","1"
"2016-02","Quebec","2016A000224","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638509","6.6.2","8752.4","","","","1"
"2016-02","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","229189.0","","","","1"
"2016-02","Quebec","2016A000224","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638511","6.7.2","8814.9","","","","1"
"2016-02","Quebec","2016A000224","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638512","6.8.1","370736.6","","","","1"
"2016-02","Quebec","2016A000224","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638513","6.8.2","14084.3","","","","1"
"2016-02","Quebec","2016A000224","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638514","6.9.1","335008.6","","","","1"
"2016-02","Quebec","2016A000224","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638515","6.9.2","12727.0","","","","1"
"2016-02","Quebec","2016A000224","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638516","6.10.1","-35728.1","","","","1"
"2016-02","Quebec","2016A000224","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638517","6.10.2","-1357.3","","","","1"
"2016-02","Ontario","2016A000235","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638518","7.1.1","5797.0","","","","1"
"2016-02","Ontario","2016A000235","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638519","7.1.2","226.2","","","","1"
"2016-02","Ontario","2016A000235","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638520","7.2.1","5868.0","","","","1"
"2016-02","Ontario","2016A000235","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638521","7.2.2","226.2","","","","1"
"2016-02","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638522","7.3.1","1752374.0","","","","1"
"2016-02","Ontario","2016A000235","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638523","7.3.2","67411.7","","","","1"
"2016-02","Ontario","2016A000235","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638524","7.4.1","1288784.0","","","","1"
"2016-02","Ontario","2016A000235","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638525","7.4.2","49683.5","","","","1"
"2016-02","Ontario","2016A000235","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638526","7.5.1","983600.0","","","","1"
"2016-02","Ontario","2016A000235","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638527","7.5.2","37916.7","","","","1"
"2016-02","Ontario","2016A000235","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638528","7.6.1","1155555.0","","","","1"
"2016-02","Ontario","2016A000235","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638529","7.6.2","44548.2","","","","1"
"2016-02","Ontario","2016A000235","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638530","7.7.1","752735.0","","","","1"
"2016-02","Ontario","2016A000235","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638531","7.7.2","29023.8","","","","1"
"2016-02","Ontario","2016A000235","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638532","7.8.1","6674164.2","","","","1"
"2016-02","Ontario","2016A000235","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638533","7.8.2","254352.4","","","","1"
"2016-02","Ontario","2016A000235","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638534","7.9.1","5403679.9","","","","1"
"2016-02","Ontario","2016A000235","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638535","7.9.2","205623.5","","","","1"
"2016-02","Ontario","2016A000235","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638536","7.10.1","-1270484.3","","","","1"
"2016-02","Ontario","2016A000235","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638537","7.10.2","-48728.9","","","","1"
"2016-02","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638538","8.3.1","17205.0","","","","1"
"2016-02","Manitoba","2016A000246","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638539","8.3.2","663.4","","","","1"
"2016-02","Manitoba","2016A000246","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638540","8.4.1","78354.0","","","","1"
"2016-02","Manitoba","2016A000246","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638541","8.4.2","3009.6","","","","1"
"2016-02","Manitoba","2016A000246","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638542","8.5.1","78645.0","","","","1"
"2016-02","Manitoba","2016A000246","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638543","8.5.2","3020.8","","","","1"
"2016-02","Manitoba","2016A000246","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638544","8.6.1","96749.0","","","","1"
"2016-02","Manitoba","2016A000246","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638545","8.6.2","3716.1","","","","1"
"2016-02","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638546","8.7.1","490775.0","","","","1"
"2016-02","Manitoba","2016A000246","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638547","8.7.2","18923.5","","","","1"
"2016-02","Saskatchewan","2016A000247","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638548","9.1.1","447897.6","","","","1"
"2016-02","Saskatchewan","2016A000247","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638549","9.1.2","17477.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638550","9.2.1","245795.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638551","9.2.2","9436.1","","","","1"
"2016-02","Saskatchewan","2016A000247","Imports","Cubic metres","Cubic metres","72","thousands","3","v110830902","9.3.1","0.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Imports","Gigajoules","Gigajoules","143","thousands","3","v110830903","9.3.2","0.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638552","9.4.1","117333.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638553","9.4.2","4526.7","","","","1"
"2016-02","Saskatchewan","2016A000247","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638554","9.5.1","407857.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638555","9.5.2","15657.9","","","","1"
"2016-02","Saskatchewan","2016A000247","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638556","9.6.1","93302.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638557","9.6.2","3599.6","","","","1"
"2016-02","Saskatchewan","2016A000247","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638558","9.7.1","2497484.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638559","9.7.2","99630.9","","","","1"
"2016-02","Saskatchewan","2016A000247","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638560","9.8.1","527575.6","","","","1"
"2016-02","Saskatchewan","2016A000247","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638561","9.8.2","20586.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638562","9.9.1","439056.9","","","","1"
"2016-02","Saskatchewan","2016A000247","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638563","9.9.2","17132.0","","","","1"
"2016-02","Saskatchewan","2016A000247","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638564","9.10.1","-88518.7","","","","1"
"2016-02","Saskatchewan","2016A000247","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638565","9.10.2","-3454.0","","","","1"
"2016-02","Alberta","2016A000248","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638566","10.1.1","10629889.3","","","","1"
"2016-02","Alberta","2016A000248","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638567","10.1.2","414778.3","","","","1"
"2016-02","Alberta","2016A000248","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638568","10.2.1","9686132.0","","","","1"
"2016-02","Alberta","2016A000248","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638569","10.2.2","388131.3","","","","1"
"2016-02","Alberta","2016A000248","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638570","10.4.1","443060.0","","","","1"
"2016-02","Alberta","2016A000248","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638571","10.4.2","17314.1","","","","1"
"2016-02","Alberta","2016A000248","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638572","10.5.1","3557245.0","","","","1"
"2016-02","Alberta","2016A000248","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638573","10.5.2","141873.3","","","","1"
"2016-02","Alberta","2016A000248","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638574","10.6.1","371387.0","","","","1"
"2016-02","Alberta","2016A000248","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638575","10.6.2","14501.0","","","","1"
"2016-02","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","54476.0","","","","1"
"2016-02","Alberta","2016A000248","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638577","10.7.2","2180.1","","","","1"
"2016-02","Alberta","2016A000248","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638578","10.8.1","13397615.9","","","","1"
"2016-02","Alberta","2016A000248","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638579","10.8.2","531036.8","","","","1"
"2016-02","Alberta","2016A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","13264903.3","","","","1"
"2016-02","Alberta","2016A000248","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638581","10.9.2","524859.1","","","","1"
